gene_callers_id	Accession
3933	VTP50359.1
3934	VTP50358.1
3935	VTP50357.1
3936	VTP50356.1
3937	VTP50355.1
3938	VTP50354.1
3939	VTP50353.1
3940	VTP50352.1
3941	VTP50351.1
3942	VTP50350.1
3943	VTP50349.1
3944	VTP50348.1
3945	VTP50347.1
3946	VTP50346.1
3947	VTP50345.1
3948	VTP50344.1
3949	VTP50343.1
3950	VTP50342.1
3951	VTP50341.1
3952	VTP50340.1
3953	VTP50339.1
3954	VTP54123.1
3955	VTP55237.1
3957	VTP53133.1
3958	VTP53131.1
3959	VTP53129.1
3960	VTP53127.1
3961	VTP53125.1
3962	VTP53123.1
3963	VTP53121.1
3964	VTP53119.1
3965	VTP53117.1
3966	VTP53115.1
3967	VTP53113.1
3968	VTP53111.1
3969	VTP53109.1
3970	VTP53107.1
3971	VTP53105.1
3972	VTP53103.1
3973	VTP53101.1
3974	VTP53099.1
3976	VTP53097.1
3977	VTP53095.1
3978	VTP53093.1
3979	VTP53091.1
3980	VTP53089.1
3981	VTP53085.1
3982	VTP53083.1
3983	VTP53081.1
3984	VTP53079.1
3985	VTP53077.1
3986	VTP53075.1
3987	VTP55923.1
3988	VTP55925.1
3989	VTP55927.1
3990	VTP55929.1
3991	VTP55931.1
3992	VTP55933.1
3993	VTP55935.1
3994	VTP55937.1
3995	VTP55939.1
3996	VTP55941.1
3997	VTP55943.1
3998	VTP55945.1
3999	VTP55946.1
4000	VTP55948.1
4001	VTP55950.1
4002	VTP55952.1
4003	VTP55954.1
4004	VTP55956.1
4005	VTP55958.1
4006	VTP55960.1
4007	VTP55962.1
4008	VTP55964.1
4009	VTP54239.1
4011	VTP58101.1
4012	VTP58102.1
4013	VTP58103.1
4014	VTP58104.1
4015	VTP58105.1
4016	VTP58106.1
4017	VTP58107.1
4018	VTP58108.1
4019	VTP58109.1
4020	VTP58110.1
4021	VTP58111.1
4022	VTP58112.1
4023	VTP58113.1
4024	VTP58114.1
4025	VTP54752.1
4026	VTP54754.1
4027	VTP54756.1
4028	VTP54758.1
4029	VTP54760.1
4030	VTP54762.1
4031	VTP54764.1
4032	VTP54766.1
4033	VTP54768.1
4034	VTP54770.1
4035	VTP54772.1
4036	VTP54774.1
4037	VTP54776.1
4038	VTP54778.1
4039	VTP54780.1
4040	VTP54782.1
4041	VTP54784.1
4042	VTP54785.1
4043	VTP54786.1
4044	VTP53646.1
4045	VTP52040.1
4046	VTP52042.1
4047	VTP52044.1
4048	VTP52046.1
4049	VTP52048.1
4050	VTP52050.1
4051	VTP52052.1
4052	VTP52054.1
4053	VTP52056.1
4054	VTP52058.1
4055	VTP52060.1
4056	VTP52062.1
4057	VTP55315.1
4058	VTP55317.1
4059	VTP55319.1
4060	VTP55321.1
4061	VTP55323.1
4062	VTP55325.1
4063	VTP55327.1
4064	VTP55329.1
4065	VTP55331.1
4066	VTP55333.1
4067	VTP55335.1
4068	VTP55337.1
4069	VTP53139.1
4070	VTP53141.1
4071	VTP53143.1
4072	VTP53145.1
4073	VTP53147.1
4074	VTP53149.1
4075	VTP53151.1
4076	VTP56524.1
4077	VTP53789.1
4078	VTP53791.1
4079	VTP53793.1
4080	VTP53795.1
4081	VTP53797.1
4082	VTP53799.1
4083	VTP53801.1
4084	VTP53779.1
4085	VTP53781.1
4086	VTP53783.1
4087	VTP53785.1
4088	VTP53787.1
4089	VTP53789.1
4090	VTP50317.1
4091	VTP50316.1
4092	VTP50315.1
4093	VTP50314.1
4094	VTP50547.1
4095	VTP54239.1
4096	VTP55145.1
4098	VTP55313.1
4099	VTP55311.1
4100	VTP58116.1
4101	VTP55640.1
4102	VTP55638.1
4103	VTP54123.1
4104	VTP50234.1
4105	VTP50233.1
4106	VTP55413.1
4107	VTP55964.1
4108	VTP55311.1
4109	VTP55313.1
4110	VTP53155.1
